recept,sestavina 
2810791433091927,Salz 
2810791433091927,Schwarzkümmel 
2810791433091927,"Tomate(n), stückige aus der Dose"
2810791433091927,Öl 
2813211433323231,Butter 
2813211433323231,Butter 
2813211433323231,"Chilischote(n), getrocknete, in ca. 5 mm Stücke geschnitten"
2813211433323231,"Chilischote(n), getrocknete, in ca. 5 mm Stücke geschnitten"
2813211433323231,"Ingwerwurzel, kleingehackt"
2813211433323231,"Ingwerwurzel, kleingehackt"
2813211433323231,"Knoblauchzehe(n), kleingehackt"
2813211433323231,"Knoblauchzehe(n), kleingehackt"
2813211433323231,Kreuzkümmelpulver 
2813211433323231,Kreuzkümmelpulver 
2813211433323231,Kurkumapulver 
2813211433323231,Kurkumapulver 
2813211433323231,"Linsen, rote "
2813211433323231,"Linsen, rote "
2813211433323231,Salz oder nach Geschmack
2813211433323231,Salz oder nach Geschmack
2813211433323231,"Tomate(n), geachtelt"
2813211433323231,"Tomate(n), geachtelt"
2813211433323231,"Wasser, 250 - 500 ml"
2813211433323231,"Wasser, 250 - 500 ml"
2813211433323231,"Zwiebel(n), geviertelt und in dünne Scheiben geschnitten"
2813211433323231,"Zwiebel(n), geviertelt und in dünne Scheiben geschnitten"
2813261433325713,"Austernsauce, optional"
2813261433325713,"Austernsauce, optional"
2813261433325713,"Fleisch, kleingeschnitten"
2813261433325713,"Fleisch, kleingeschnitten"
2813261433325713,"Karotte(n), in Juliennestreifen"
2813261433325713,"Karotte(n), in Juliennestreifen"
2813261433325713,"Knoblauchzehe(n), kleingehackt"
2813261433325713,"Knoblauchzehe(n), kleingehackt"
2813261433325713,Pfeffer 
2813261433325713,Pfeffer 
2813261433325713,Salz 
2813261433325713,Salz 
2813261433325713,"Sherry, optional"
2813261433325713,"Sherry, optional"
2813261433325713,"Shiitake-Pilz(e), getrocknete, eingeweicht und kleingeschnitten"
2813261433325713,"Shiitake-Pilz(e), getrocknete, eingeweicht und kleingeschnitten"
2813261433325713,Sojasauce 
2813261433325713,Sojasauce 
2813261433325713,"Steckrübe(n), in Juliennestreifen"
2813261433325713,"Steckrübe(n), in Juliennestreifen"
2813261433325713,"Weißkohl, in Juliennestreifen"
2813261433325713,"Weißkohl, in Juliennestreifen"
2813261433325713,"Zwiebel(n), kleingeschnitten"
2813261433325713,"Zwiebel(n), kleingeschnitten"
2813371433330979,Austernsauce 
2813371433330979,Austernsauce 
2813371433330979,"Chinakohl, in Streifen geschnitten"
2813371433330979,"Chinakohl, in Streifen geschnitten"
2813371433330979,"Ingwerwurzel, gehackt"
2813371433330979,"Ingwerwurzel, gehackt"
2813371433330979,"Knoblauchzehe(n), gehackt"
2813371433330979,"Knoblauchzehe(n), gehackt"
2813371433330979,"Mu-Err-Pilze, getrocknet"
2813371433330979,"Mu-Err-Pilze, getrocknet"
2813371433330979,"Rindfleisch, in dünne Scheibchen geschnitten"
2813371433330979,"Rindfleisch, in dünne Scheibchen geschnitten"
2813371433330979,Salz und Pfeffer 
2813371433330979,Salz und Pfeffer 
2813371433330979,"Schalotte(n), kleingeschnitten"
2813371433330979,"Schalotte(n), kleingeschnitten"
2813371433330979,Sojasprossen 
2813371433330979,Sojasprossen 
2813371433330979,Udon-Nudeln 
2813371433330979,Udon-Nudeln 
2813381433331470,"Chilischote(n), in Ringe geschnitten (optional)"
2813381433331470,"Ei(er), leicht verquirlt"
2813381433331470,"Erbsen, TK "
2813381433331470,"Fleisch, z.B. dünne Hähnchenfleisch-Scheibchen"
2813381433331470,"Karotte(n), kleingeschnitten"
2813381433331470,"Knoblauchzehe(n), gehackt"
2813381433331470,"Lauchzwiebel(n), in Ringe geschnitten"
2813381433331470,"Pfeffer, weiß"
2813381433331470,"Reis, ungekocht, z.B. Jasminreis"
2813381433331470,Salz nach Geschmack
2813381433331470,"Sesamöl, geröstetes (optional)"
2813381433331470,"Shrimps, kleine (optional)"
2813381433331470,Sojasauce 
2813381433331470,Sojasauce (Kecap Manis)
2813381433331470,"Zwiebel(n), rote "
2813431433333149,Austernsauce 
2813431433333149,"Basilikum, frisch"
2813431433333149,"Chilischote(n), kleingehackt"
2813431433333149,Hähnchenfilet(s) 
2813431433333149,Kokosmilch 
2813431433333149,"Koriandergrün, frisch, gehackt"
2813431433333149,Zucker 
2813431433333149,"Zwiebel(n), kleingehackt"
2813991433411872,Kinderschokolade 
2813991433411872,Milch 
2813991433411872,Sahne 
2813991433411872,Vanillezucker 
2813991433411872,Wodka 
2814011433413219,Balsamico 
2814011433413219,"Basilikum, frisch"
2814011433413219,Büffelmozzarella 
2814011433413219,"Cocktailtomaten, rot und gelb"
2814011433413219,Frühlingszwiebel(n) 
2814011433413219,"Mango(s), weich"
2814011433413219,Meersalz 
2814011433413219,Olivenöl 
2814011433413219,"Pfeffer, aus der Mühle"
2814011433413219,Salatherz(en) (Römersalat)
281421106321267,Butter 
281421106321267,"Butter, in Flocken"
281421106321267,Fett 
281421106321267,Fleischbrühe 
281421106321267,Hackfleisch vom Lamm oder Rind
281421106321267,Kartoffel(n) 
281421106321267,Mehl 
281421106321267,Milch 
281421106321267,Salz 
281421106321267,Salz und Pfeffer 
281421106321267,Senf 
281421106321267,Tomatenketchup 
281421106321267,Zwiebel(n) 
2814711433496390,"Chili, (Naga Jolokai)"
2814711433496390,Salz 
2814711433496390,"Wodka, 40%"
2814751433498134,Ei(er) 
2814751433498134,"Käse, gerieben "
2814751433498134,Quark 
281571106354795,Currypulver 
281571106354795,Currypulver 
281571106354795,Gemüsebrühe 
281571106354795,Gemüsebrühe 
281571106354795,"Ingwer, frisch"
281571106354795,"Ingwer, frisch"
281571106354795,Knoblauch 
281571106354795,Knoblauch 
281571106354795,Kokosmilch 
281571106354795,Kokosmilch 
281571106354795,Kurkuma oder Safran
281571106354795,Kurkuma oder Safran
281571106354795,"Linsen, rote"
281571106354795,"Linsen, rote"
281571106354795,Salz und Pfeffer 
281571106354795,Salz und Pfeffer 
281571106354795,Zimt 
281571106354795,Zimt 
281571106354795,Zitrone(n) 
281571106354795,Zitrone(n) 
281571106354795,Zwiebel(n) 
281571106354795,Zwiebel(n) 
281571106354795,Öl 
281571106354795,Öl 
2815971433607109,Ananas 
2815971433607109,Banane(n) 
2815971433607109,Joghurt 
2815971433607109,Limette(n) 
2815971433607109,Orange(n) 
2816231433619960,Crushed Ice 
2816231433619960,Ginger Ale 
2816231433619960,Likör (Southern Comfort)
2816231433619960,Maracujasirup 
2816231433619960,Wodka 
2817121433696501,Balsamico 
2817121433696501,"Basilikum, getrocknet oder frisch"
2817121433696501,Olivenöl 
2817121433696501,"Oregano, getrocknet oder frisch"
2817121433696501,Pfeffer 
2817121433696501,Salatherz(en) 
2817121433696501,Salz 
2817121433696501,"Süßstoff, flüssig"
2817121433696501,Tomate(n) (Romatomaten)
2817121433696501,Wasser 
2817121433696501,Zitronensaft 
2817121433696501,Zwiebel(n) 
2817181433700892,Bananensirup (Bananen-Zucker-Sirup)
2817181433700892,Bananensirup (Bananen-Zucker-Sirup)
2817181433700892,Cranberrysaft 
2817181433700892,Cranberrysaft 
2817181433700892,Crushed Ice 
2817181433700892,Crushed Ice 
2817181433700892,Eiswürfel 
2817181433700892,Eiswürfel 
2817181433700892,Kirschsaft 
2817181433700892,Kirschsaft 
2817181433700892,"Zitrone(n), frische"
2817181433700892,"Zitrone(n), frische"
2817241433702863,Mehl 
2817241433702863,Salz 
2817241433702863,"Wasser, kochendes"
2817561433765023,Ei(er) 
2817561433765023,"Gemüse, diverse, nach Geschmack"
2817561433765023,"Käse (light), gerieben"
2817561433765023,"Mandel(n), gemahlen"
2817561433765023,Mayonnaise 
2817561433765023,"Schinkenwürfel, ohne Fett"
2817561433765023,"Zwiebel(n), in Würfel geschnitten"
2817631433767868,"Currypaste, grün oder Tabasco"
2817631433767868,Currypulver 
2817631433767868,"Erbsen, TK oder aus der Dose"
2817631433767868,Gemüsezwiebel(n) 
2817631433767868,Hähnchenbrustfilet(s) oder Mini-Putenfilets
2817631433767868,"Ingwer, gerieben"
2817631433767868,Knoblauch 
2817631433767868,Kreuzkümmel 
2817631433767868,"Paprikapulver, rosenscharf"
2817631433767868,Pfeffer 
2817631433767868,Salz 
2817631433767868,Schmand oder Crème fraîche
2817631433767868,"Spinat, frisch oder TK"
2817631433767868,"Tomate(n), geschälte, 400 g"
2817631433767868,"Zucker, brauner "
2817631433767868,süße Sahne 
2817631433767868,Öl 
2817711433771826,Backpulver 
2817711433771826,Backpulver 
2817711433771826,"Butter, geschmolzen"
2817711433771826,"Butter, geschmolzen"
2817711433771826,"Knoblauchzehe(n), gehackt"
2817711433771826,"Knoblauchzehe(n), gehackt"
2817711433771826,"Koriander oder Zwiebeln, frisch gehackt"
2817711433771826,"Koriander oder Zwiebeln, frisch gehackt"
2817711433771826,Mehl 
2817711433771826,Mehl 
2817711433771826,"Milch, warm"
2817711433771826,"Milch, warm"
2817711433771826,Naturjoghurt 
2817711433771826,Naturjoghurt 
2817711433771826,Salz 
2817711433771826,Salz 
2817711433771826,Trockenhefe 
2817711433771826,Trockenhefe 
2817711433771826,Zucker 
2817711433771826,Zucker 
2817711433771826,Öl 
2817711433771826,Öl 
2817721433772166,Chilischote(n) (Bird’s eye bzw. Thai Chilis)
2817721433772166,"Chilischote(n), getrocknet"
2817721433772166,"Chilischote(n), z.B. Cayenne"
2817721433772166,Garnelenpaste 
2817721433772166,Knoblauchzehe(n) 
2817721433772166,Schalotte(n) 
2817721433772166,Wasser 
2817721433772166,Öl 
2817731433772466,"Eisbergsalat, ca. 2 - 3 Blätter in 12 kleinere Stücke gerissen"
2817731433772466,"Fleisch nach Wahl, z.B. kurz gebratenes Rinderfilet"
2817731433772466,"Garnele(n), gekocht oder gebraten und gewürzt"
2817731433772466,Glasnudeln 
2817731433772466,"Karotte(n) und/oder frische Gurke, in kleine Streifen geschnitten"
2817731433772466,Knoblauchschnittlauch oder normaler Schnittlauch
2817731433772466,Koriandergrün 
2817731433772466,Minzeblätter 
2817731433772466,"Reispapier, rundes, ca. 20 - 22 cm Durchmesser"
2817731433772466,Sojasprossen 
2817731433772466,Thai-Basilikum oder normales Basilikum
2818741433877165,Basilikum 
2818741433877165,Burrata 
2818741433877165,Olivenöl 
2818741433877165,Pinienkerne 
2818741433877165,Salz und Pfeffer 
2818741433877165,Spaghetti 
2818741433877165,Tomate(n) (aromatische Sorte)
2819071433929975,Balsamico 
2819071433929975,Feta-Käse 
2819071433929975,Gurke(n) (Minigurke)
2819071433929975,Olivenöl 
2819071433929975,Salz und Pfeffer 
2819071433929975,Tomate(n) 
2819071433929975,Wassermelone(n) 
2819071433929975,Weißweinessig oder Zitronensaft
2819071433929975,"Zwiebel(n), rote (oder eine halbe)"
281911106365470,Amaretto 
281911106365470,Eis (Vanille)
281911106365470,Orangensaft 
2819351433953336,Aubergine(n) 
2819351433953336,Cayennepfeffer 
2819351433953336,"Ghee, oder Butterschmalz"
2819351433953336,Hähnchenbrustfilet(s) 
2819351433953336,Knoblauchpaste 
2819351433953336,"Koriander, gemahlen"
2819351433953336,Kreuzkümmel 
2819351433953336,Naturjoghurt 
2819351433953336,"Paprikapulver, edelsüß"
2819351433953336,"Paste, (Ingwerpaste)"
2819351433953336,Salz 
2819351433953336,Tomatenmark 
2819351433953336,"Zwiebel(n), rote "
2819471433958843,"Bohnen, grüne "
2819471433958843,"Bohnenkerne, weiß, aus der Dose"
2819471433958843,Bohnenkraut 
2819471433958843,Cherrytomate(n) 
2819471433958843,"Kidneybohnen, aus der Dose"
2819471433958843,Mais 
2819471433958843,Petersilie 
2819471433958843,Wachsbohnen 
2819471433958843,"Zwiebel(n), rote "
2820351434054944,"Holunderblütendolden, ohne Stiele gewogen"
2820351434054944,Limette(n) (Bio-)
2820351434054944,"Minze, bei Pfefferminze etwas weniger"
2820351434054944,Wasser 
2820351434054944,Zitronensäure 
2820351434054944,Zucker 
2820571434102204,Erdbeeren 
2820571434102204,Himbeeren 
2820571434102204,Joghurt 
2820571434102204,Mango(s) (Fruchtfleisch)
2820571434102204,Minzeblätter 
2820571434102204,Orangensaft 
2820571434102204,Zucker 
2821311434196339,Honig 
2821311434196339,"Ingwer, frisch oder Pulver, optional"
2821311434196339,Kardamom 
2821311434196339,"Limette(n), davon 1 TL Saft"
2821311434196339,"Mango(s), ca. 270 g"
2821311434196339,"Naturjoghurt, 1,5 %"
2821311434196339,Sodawasser (Sprudelwasser)
2821311434196339,Zimt 
2822761434312907,Crushed Ice 
2822761434312907,Limette(n) 
2822761434312907,Minze 
2822761434312907,Red Bull 
2822761434312907,"Rohrzucker, braun"
2822761434312907,Rum (Havana Club)
2824971434573876,Cocktailtomaten 
2824971434573876,Gnocchi aus dem Kühlregal
2824971434573876,Karotte(n) 
2824971434573876,Olivenöl 
2824971434573876,Zucchini 
2824971434573876,Zwiebel(n) 
2825151434618176,Avocado(s) 
2825151434618176,Chiliflocken 
2825151434618176,Erdnusscreme 
2825151434618176,Kichererbsen 
2825151434618176,Limettensaft 
2825151434618176,Olivenöl 
2825151434618176,Salz und Pfeffer 
2825161434618387,"Kaffeepulver, lösliches"
2825161434618387,"Kaffeepulver, lösliches"
2825161434618387,Kakaopulver 
2825161434618387,Kakaopulver 
2825161434618387,"Kondensmilch, gesüßte, etwa 400 ml"
2825161434618387,"Kondensmilch, gesüßte, etwa 400 ml"
2825161434618387,Sahne 
2825161434618387,Sahne 
2825161434618387,Vanilleextrakt oder Mark einer Vanilleschote
2825161434618387,Vanilleextrakt oder Mark einer Vanilleschote
2825161434618387,"Whiskey, irischer"
2825161434618387,"Whiskey, irischer"
2825191434619728,Ahornsirup 
2825191434619728,Apfel 
2825191434619728,Apfelsaft 
2825191434619728,Brombeeren 
2825191434619728,Papaya 
2825221434620480,Ei(er) 
2825221434620480,Ei(er) 
2825221434620480,"Hackfleisch, gemischtes"
2825221434620480,"Hackfleisch, gemischtes"
2825221434620480,"Knoblauchzehe(n), durchgepresst oder mit Salz zu einer Paste verrieben"
2825221434620480,"Knoblauchzehe(n), durchgepresst oder mit Salz zu einer Paste verrieben"
2825221434620480,"Paniermehl, etwa 2 - 3 EL"
2825221434620480,"Paniermehl, etwa 2 - 3 EL"
2825221434620480,"Petersilie, gehackt, etwa 2 - 3 EL"
2825221434620480,"Petersilie, gehackt, etwa 2 - 3 EL"
2825221434620480,"Pfeffer, frisch aus der Mühle"
2825221434620480,"Pfeffer, frisch aus der Mühle"
2825221434620480,"Pinienkerne, gehackt"
2825221434620480,"Pinienkerne, gehackt"
2825221434620480,Salz 
2825221434620480,Salz 
2825351434624079,Butter 
2825351434624079,Ei(er) 
2825351434624079,Gemüsebrühe 
2825351434624079,"Hackfleisch, gemischt"
2825351434624079,Knoblauch 
2825351434624079,Mehl 
2825351434624079,Paprikapulver 
2825351434624079,"Reis, gekochter"
2825351434624079,"Salz und Pfeffer, schwarzer aus der Mühle"
2825351434624079,Spitzpaprika 
2825351434624079,Tomatenmark 
2825351434624079,Zucker 
2825351434624079,Zwiebel(n) 
2825381434624557,Apfelessig oder heller Balsamico
2825381434624557,Apfelessig oder heller Balsamico
2825381434624557,Karotte(n) 
2825381434624557,Karotte(n) 
2825381434624557,Mayonnaise 
2825381434624557,Mayonnaise 
2825381434624557,"Pfeffer, schwarzer "
2825381434624557,"Pfeffer, schwarzer "
2825381434624557,Salz 
2825381434624557,Salz 
2825381434624557,Weißkohl 
2825381434624557,Weißkohl 
2825381434624557,"Zucker, weißer"
2825381434624557,"Zucker, weißer"
2825381434624557,Zwiebel(n) 
2825381434624557,Zwiebel(n) 
2825381434624557,süße Sahne 
2825381434624557,süße Sahne 
2825391434624623,"Eis, gestoßenes (crushed ice)"
2825391434624623,Ginger Ale 
2825391434624623,Limette(n) 
2825391434624623,Maracujasaft 
2825391434624623,"Rohrzucker, brauner"
2825401434624743,Champignons 
2825401434624743,Chiliflocken 
2825401434624743,Frischkäse 
2825401434624743,Geflügelfleisch 
2825401434624743,Gemüsezwiebel(n) 
2825401434624743,Kirschtomate(n) 
2825401434624743,"Kräuter, italienische "
2825401434624743,Salz und Pfeffer 
2825401434624743,Öl 
2825491434625787,"Oliven, entkernt"
2825491434625787,Pesto 
2825491434625787,Pfeffer 
2825491434625787,"Tomate(n), eingelegt, grob gehackt"
2825491434625787,"Tomate(n), grob gehackt"
2825491434625787,"Tortellini, gegart"
2826021434651906,Basilikumblätter 
2826021434651906,Basilikumblätter 
2826021434651906,Eiswürfel 
2826021434651906,Eiswürfel 
2826021434651906,Gin 
2826021434651906,Gin 
2826021434651906,Zitronensaft 
2826021434651906,Zitronensaft 
2826021434651906,Zuckersirup 
2826021434651906,Zuckersirup 
2826531434708116,"Chilipulver, koreanisch"
2826531434708116,"Chilipulver, koreanisch"
2826531434708116,Frühlingszwiebel(n) 
2826531434708116,Frühlingszwiebel(n) 
2826531434708116,Knoblauchzehe(n) 
2826531434708116,Knoblauchzehe(n) 
2826531434708116,Reisessig 
2826531434708116,Reisessig 
2826531434708116,Sesam 
2826531434708116,Sesam 
2826531434708116,Sesamöl 
2826531434708116,Sesamöl 
2826531434708116,Sojasauce 
2826531434708116,Sojasauce 
2826531434708116,"Spinat, frisch"
2826531434708116,"Spinat, frisch"
2826531434708116,Zucker 
2826531434708116,Zucker 
2826551434709435,Avocado(s) 
